"Id","Name","AccountId","OwnerId","Amount","StageName","CreatedDate","CloseDate","Probability","Start_Date","End_Date","Record_Type_Name","AdvertiserName","Advertiser_Vertical","Type"
"5723b2bc90763fe02de516b43d7d9a8e","Big A Auto Parts's Mr. Prchal","953becfc09b9ccc45f66d518c2af172b","f2e54b7393e2c14755769a655f304b43","946","Proposal","2015-03-08 22:58:54","2015-08-19","25","2015-08-02","2015-08-29","Agency Opportunity","Beacon Lighting","Retail","New Business"
"0e7ca9b96241c57e12c1a732bed86f34","Integra Wealth's Mrs. Vintrová","f7d2d1bb79a13c39b5249bb90e2fb713","c0ab4fc87174880f2a8cd24ab4063ffc","366","Closed Lost","2015-03-09 02:46:19","2015-04-17","0","2015-04-19","2015-05-09","Agency Opportunity","","Retail","New Business"
"c8b781de56dcfd5e44cf2b0914d54d71","Sofa Express's Mr. Vaněk","bf832aa2ebdeeba85cb29313f5450197","c0ab4fc87174880f2a8cd24ab4063ffc","946","Proposal","2015-03-09 02:51:39","2015-04-03","25","2015-04-05","2015-05-02","Agency Opportunity","","Telecommunications","New Business"
"80db2ca1d36fa4eefda8ad2ced5ecad3","Custom Lawn Service's Mr. Nový","c33f52551072d762fdd40e886a83d95e","e3223910123d6b2329af49416a57b4eb","98","Closed Won","2015-03-09 10:24:19","2015-03-09","100","2015-02-01","2015-02-28","Agency Opportunity","","Other","New Business"
"8942d98bef0d83cfed7eeeab2136c608","Cherry & Webb's Mrs. Kučerová","45fa0eb11442fd494169a24f934ef8b1","e3223910123d6b2329af49416a57b4eb","276","Closed Won","2015-03-09 10:46:28","2015-03-13","100","2015-02-01","2015-02-28","Agency Opportunity","","Other","Renewal Business"
"1a6d94461c87c70ec1ad6ebe90b262bd","Target Source's Ms. Nedvědová","ef1ea0afab6ab7a5c8938c225b111428","76e6a1534fa167caeb59b67a8bded0cc","28","Closed Won","2015-03-09 11:13:44","2015-03-09","100","2015-02-01","2015-02-28","Agency Opportunity","","Other","Renewal Business"
"34f9102384ec99db0dcf881b3f1c769f","Red Robin Stores's Ms. Hamšíková","e3a6a714ef820634f9ea628054ed790b","c8379b222b0a1a7fa1e79e963f9fcd6a","45","Closed Won","2015-03-09 13:55:36","2015-03-16","100","2015-03-10","2015-03-16","Direct Opportunity","Warner Bros Records","Media & Entertainment","Renewal Business"
"821d3d863c5d33ad553a5131b1126367","Avant Garde Appraisal Group's Ms. Jonášová","3bdf233ff2d0ca796980d5edb1f422c9","ff453323a86798a3637badcd32a7c426","1119","Prospecting","2015-03-09 16:23:39","2015-05-01","5","2015-05-01","2015-06-30","Agency Opportunity","","Automotive","New Business"
"815456fbb1a8e333fcdc935593776545","Strategic Profit's Ms. Smolíková","45fa0eb11442fd494169a24f934ef8b1","e3223910123d6b2329af49416a57b4eb","138","Closed Won","2015-03-09 16:26:38","2015-03-10","100","2015-03-09","2015-03-16","Agency Opportunity","Calvin Klein","Retail","New Business"
"f6a01cf1c2ea560fe861521f6a60ac4a","Listenin' Booth's Ms. Kubištová","14203a77bc14d1c5d830e78ba26c2a91","ff453323a86798a3637badcd32a7c426","1119","Prospecting","2015-03-09 16:28:17","2015-06-01","5","2015-06-01","2015-08-31","Agency Opportunity","","Government","New Business"
"d342488947463f9a33b5840d6eedaed5","Wilson's Jewelers's Mrs. Lukešová","f6918f1b082516d02f1cde573bebd034","ff453323a86798a3637badcd32a7c426","2238","Prospecting","2015-03-09 16:33:43","2015-07-01","5","2015-07-01","2015-09-30","Agency Opportunity","","Food & Beverage","New Business"
"47b00540c57829b84eb25e7fcfdd561e","Macroserve's Mr. Filip","02df879b399d708ca9c060d10b626ebb","ff453323a86798a3637badcd32a7c426","4475","Prospecting","2015-03-09 16:41:07","2015-04-15","5","2015-04-15","2015-04-16","Agency Opportunity","","Food & Beverage","Renewal Business"
"199f398e09025dbf43e80805aabaa437","Gamma Grays's Mrs. Pecharová","32b93d7dc51879d1d3371f60c98c4840","ff453323a86798a3637badcd32a7c426","1119","Prospecting","2015-03-09 16:48:03","2015-07-01","5","2015-07-01","2015-08-31","Agency Opportunity","","Government","New Business"
"dc842d14baee6e3d74f5c00b7ded2c41","Veramons's Ms. Chylíková","5d063bf3567e51fdaa027d94017d0d88","ff453323a86798a3637badcd32a7c426","1119","Prospecting","2015-03-09 17:53:44","2015-06-01","5","2015-06-01","2015-08-31","Agency Opportunity","","Food & Beverage","New Business"
"1b37f655c9910e00928bdb120381fbd3","Tons O' Toys's Mrs. Marková","d6a7f70109d084244abe6b72e3cb83de","ff453323a86798a3637badcd32a7c426","1119","Prospecting","2015-03-09 19:34:42","2015-07-01","5","2015-07-01","2015-08-31","Agency Opportunity","","Travel","New Business"
"89683ce80a9ba6ae99ecb01e2d7091b3","Mikro Designs's Mr. Hromas","6b8912b590b2fa1969787a41a0e0c82f","ff453323a86798a3637badcd32a7c426","4475","Prospecting","2015-03-09 19:24:25","2015-04-15","5","2015-04-15","2015-06-30","Agency Opportunity","","Insurance","New Business"
"c8febb6ad875deeb3799c1bbd3ca4286","Edge Garden Services's Mr. Zavadil","8c965f5c59a696d92f6d2a3036578d08","ff453323a86798a3637badcd32a7c426","3133","Proposal","2015-03-09 19:27:57","2015-05-01","25","2015-05-01","2015-06-30","Agency Opportunity","","CPG","New Business"
"34dcf2cf8ca247ceada49c817fe8e4ee","Country Club Markets's Mr. Mach","3b79388144ebc512ea4448e65ff63e27","ff453323a86798a3637badcd32a7c426","895","Prospecting","2015-03-09 19:30:56","2015-06-01","5","2015-06-01","2015-06-30","Agency Opportunity","","Food & Beverage","Renewal Business"
"d2287b7a7e77fe1535fd89d29f68a886","Adapt's Mr. Vaníček","472bae80c7b38ce94f890979f7e724f3","d1dcbe4380cc33058e90654b0f66ffcc","134","Closed Won","2015-03-09 20:59:12","2015-03-11","100","2015-03-13","2015-03-29","Direct Opportunity","Streamsound","Media & Entertainment","New Business"
"4975686d2686b3db990ba414bf18a63f","Ernst Home Centers's Mr. Starý","c320d3c54c8e425a73c9d6bd83db9c2b","c8379b222b0a1a7fa1e79e963f9fcd6a","88","Closed Won","2015-03-10 11:56:39","2015-03-19","100","2015-03-10","2015-03-14","Agency Opportunity","Island","Media & Entertainment","Renewal Business"
"3cd3e52d71067d444766f7b775f54a48","Just For Feet's Ms. Jánošíková","8c4e0d2f1d36d418f8c92f66cad8cda1","d1dcbe4380cc33058e90654b0f66ffcc","224","Closed Won","2015-03-10 16:52:06","2015-03-17","100","2015-03-18","2015-03-21","Direct Opportunity","Universal Republic Records","Media & Entertainment","Renewal Business"
"173a10d57cebd73aaa17881bdb12b5fd","Bettendorf's's Ms. Divišová","17a24f87d954b9642e3fdd273d2db4d6","ac9dbc6338729a8138acb322c74c48d1","2282","Closed Won","2015-03-10 18:02:38","2015-03-27","100","2015-03-09","2015-03-29","Agency Opportunity","Nike","Retail","Renewal Business"
"90e837e171ab7ea4adccf314813a6c92","Poore Simon's's Mrs. Sochová","bbdb309198a89c47e584d0dc2bab1ccc","76e6a1534fa167caeb59b67a8bded0cc","285","Closed Won","2015-03-10 20:43:14","2015-03-12","100","2015-02-01","2015-02-28","Agency Opportunity","","Other","Renewal Business"
"8da5d77ffe2686fd89018fcbbd7baa38","Giant's Ms. Čechová","3a8280eb17a5df7d85be9c4e6755c9a5","1c70407c079df3d86c8a4f20e7078da9","448","Closed Won","2015-03-10 21:27:30","2015-03-11","100","2015-03-13","2015-03-13","Direct Opportunity","Def Jam Records","Media & Entertainment","Renewal Business"
"5795501a9e56feea2606feaf8ebd2178","Music Den's Mr. Fischer","e9869be163e02561c45425ae4a5478c5","f2e54b7393e2c14755769a655f304b43","51","Closed Won","2015-03-10 23:57:34","2015-03-11","100","2015-03-12","2015-03-22","Direct Opportunity","Warner Music New Zealand","Media & Entertainment","New Business"
"29d8462571c162949bb0bc9d4a08aea8","Music Plus's Mrs. Kočišová","3e31f2e87d74463a36b31c231d0d8370","76e6a1534fa167caeb59b67a8bded0cc","0","Negotiation/Review","2015-03-11 08:58:24","2015-03-10","50","2015-03-10","2015-04-04","Agency Opportunity","Claro Telecom","Telecommunications","Renewal Business"
"96099d715f256615e501d95563460b0f","Glicks Furniture's Mr. Líbal","3e31f2e87d74463a36b31c231d0d8370","76e6a1534fa167caeb59b67a8bded0cc","59","Closed Won","2015-03-11 08:44:38","2015-03-13","100","2015-03-10","2015-03-31","Agency Opportunity","Claro Telecom","Telecommunications","Renewal Business"
"6805d6302163d32f037a73c84ba3b971","Music Plus's Mrs. Kočišová","3e31f2e87d74463a36b31c231d0d8370","76e6a1534fa167caeb59b67a8bded0cc","0","Closed Lost","2015-03-11 08:58:49","2015-03-10","0","2015-03-10","2015-04-04","Agency Opportunity","Claro Telecom","Telecommunications","Renewal Business"
"aeb192fd3e181cfee367af7fe43cb6bf","Sports Unlimited's Ms. Pokorná","55a8c60c0edef0e27c97d767673111ca","c8379b222b0a1a7fa1e79e963f9fcd6a","88","Closed Won","2015-03-11 11:08:10","2015-03-30","100","2015-03-16","2015-03-29","Agency Opportunity","Red Bull","Media & Entertainment","Renewal Business"
"86f3c47276eca8ba525c3559640e64e8","Naturohair's Mr. Přikryl","fca864843afb80bcc47ab6410a348260","8d2e720ad577e595b9bf84360cd3d3bb","157","Closed Won","2015-03-11 11:38:59","2015-03-26","100","2015-03-11","2015-03-19","Agency Opportunity","coorslight","Food & Beverage","Renewal Business"
"020a1af26a0b0a9c42f365d695e124f5","Express Merchant Service's Mr. Kopecký","f22e256432c3227acd669d8b956f58d6","f2e54b7393e2c14755769a655f304b43","512","Closed Won","2015-03-11 10:49:58","2015-03-11","100","2015-03-01","2015-04-30","Agency Opportunity","InMobi Australia","Ad Network","Renewal Business"
"9ceef07e131a724be161a0835d684da5","Luskin's's Mrs. Hloušková","afd5065c8521dffb307faac1f15ec0fe","c8379b222b0a1a7fa1e79e963f9fcd6a","147","Closed Won","2015-03-11 12:39:16","2015-03-19","100","2015-03-14","2015-03-28","Agency Opportunity","Sony Music Entertainment","Media & Entertainment","Renewal Business"
"6f584ef003d2a37bfaefd8850282f84d","Joshua Doore's Ms. Jelínková","29f37ca2f44448bddeaa5614a30b0ebf","d1dcbe4380cc33058e90654b0f66ffcc","112","Proposal","2015-03-11 18:56:04","2015-03-13","25","2015-03-25","2015-04-08","Direct Opportunity","Atlantic Records","Media & Entertainment","Renewal Business"
"a579ca409314b0dbfde272aa630faeb0","Audio Aid's Mr. ﻿Kučera","c320d3c54c8e425a73c9d6bd83db9c2b","c8379b222b0a1a7fa1e79e963f9fcd6a","147","Closed Won","2015-03-13 15:14:49","2015-03-19","100","2015-03-23","2015-03-29","Agency Opportunity","Virgin EMI","Media & Entertainment","Renewal Business"
"3e58c5967f163687a626a40c7bc7849c","Belle Ladi's Mr. Žák","ed51729c36a59396ecbf218cb6224c2e","1c70407c079df3d86c8a4f20e7078da9","112","Closed Won","2015-03-13 16:18:35","2015-03-13","100","2015-03-14","2015-04-04","Direct Opportunity","Universal Music Canada","Media & Entertainment","Renewal Business"
"d029816ab238a54ab4fffc302121ed10","Child World's Mrs. Kubelková","c2e32d5f99915a8058dd540df70073cb","d1dcbe4380cc33058e90654b0f66ffcc","1119","Closed Won","2015-03-13 16:00:09","2015-03-17","100","2015-03-23","2015-04-13","Direct Opportunity","RCA Records","Media & Entertainment","Renewal Business"
"e662ae4926edcb051fdeaed87c1635cf","Pioneer Chicken's Mr. Koutný","55a8c60c0edef0e27c97d767673111ca","c8379b222b0a1a7fa1e79e963f9fcd6a","88","Closed Won","2015-03-13 16:23:43","2015-03-16","100","2015-03-16","2015-03-29","Agency Opportunity","Summer In The City","Media & Entertainment","Renewal Business"
"f94e2a8efe6b4f48a7276a060828a684","Nedick's's Ms. Pírková","c320d3c54c8e425a73c9d6bd83db9c2b","c8379b222b0a1a7fa1e79e963f9fcd6a","88","Closed Won","2015-03-13 16:03:35","2015-03-19","100","2015-03-15","2015-03-20","Agency Opportunity","Island","Media & Entertainment","Renewal Business"
"2a520c66d5a910f0e73f87ab086038c1","DGS HomeSource's Mr. Jaroš","13c486cb73c83be961884838dfd60cc8","5faf736d4976f21781ffd43ee96f22e5","1343","Negotiation/Review","2015-03-11 21:39:53","2015-03-17","50","2015-04-06","2015-04-26","Agency Opportunity","iTunes","Media & Entertainment","Renewal Business"
"7e3e12c614dcb9736363d39abd500718","Adaptaz's Mr. Turek","59ba10b4541f6d728c97ccb2db8c5fac","c8379b222b0a1a7fa1e79e963f9fcd6a","29","Closed Lost","2015-03-13 16:16:45","2015-03-13","0","2015-03-15","2015-03-21","Agency Opportunity","Warner","Media & Entertainment","Renewal Business"
"9f6f44276173bef7b6766497211c3172","The Royal Canadian Pancake Houses's Ms. Jančíková","e186486d4aabe52d894de9d760224eed","c0ab4fc87174880f2a8cd24ab4063ffc","315","Closed Lost","2015-03-11 22:51:37","2015-05-08","0","2015-05-13","2015-05-31","Agency Opportunity","Myer","Retail","New Business"
"9c95e3418616c1266fa2887baad5a26a","Superior Appraisals's Mr. Medek","0ac0b16434fe6fc4b340861b7242ebf3","1c70407c079df3d86c8a4f20e7078da9","112","Closed Won","2015-03-13 17:45:11","2015-03-16","100","2015-04-21","2015-05-03","Direct Opportunity","Dash Two","Media & Entertainment","Renewal Business"
"9e13b49303a9fb338e63601598e5f988","McDuff's Mr. Musil","571fbfd60bd3e3393a787219c2c2a024","873cd81ee3c680dbdf614fd7aa9906c0","2238","Closed Won","2015-03-13 18:43:37","2015-03-24","100","2015-04-06","2015-04-12","Agency Opportunity","MTV","Media & Entertainment","New Business"
"c82e73be46492697200fcc13dcbe859e","Golden Dawn's Ms. Vaculová","3e31f2e87d74463a36b31c231d0d8370","76e6a1534fa167caeb59b67a8bded0cc","266","Closed Won","2015-03-12 07:51:35","2015-03-13","100","2015-03-13","2015-03-15","Agency Opportunity","Coke","Food & Beverage","Renewal Business"
"fd74447ebc1a80b9f2e8231dcd229b42","Magna Solution's Ms. Grundzová","7778d9505c4b381cc4c4daff92f36f8a","e3223910123d6b2329af49416a57b4eb","100","Closed Won","2015-03-12 11:48:36","2015-03-18","100","2015-03-12","2015-04-01","Agency Opportunity","Pilot Media","Telecommunications","New Business"
"f4bffec3a269dda796ad63c34835872f","Yardbirds Home Center's Mrs. Panochová","6c4a2a62c0c5175f85684c09a2f71b3c","0719f9b9625b97f8a014cdffbeab01f8","4699","Negotiation/Review","2015-03-12 12:12:04","2015-04-01","50","2015-04-06","2015-04-30","Agency Opportunity","","Media & Entertainment","Renewal Business"
"f068aec2a1e0c91f9f4981ab47e87a34","Fireball's Mr. Pospíšil","e6760db638a944cb18d0ba8089ce4f19","0719f9b9625b97f8a014cdffbeab01f8","179","Closed Won","2015-03-12 14:48:33","2015-03-18","100","2015-03-17","2015-03-31","Agency Opportunity","Luke Bryan","Media & Entertainment","Renewal Business"
"0e82d865f275231cd0e71b3087efcc7f","Solution Realty's Mr. Večerka","c2e32d5f99915a8058dd540df70073cb","1c70407c079df3d86c8a4f20e7078da9","112","Closed Won","2015-03-12 17:26:56","2015-03-19","100","2015-04-01","2015-04-25","Direct Opportunity","RCA Records","Media & Entertainment","Renewal Business"
"d2d0277d7030c08a990eb24f3a6b5eec","Brown Derby's Mr. Knopp","3e31f2e87d74463a36b31c231d0d8370","76e6a1534fa167caeb59b67a8bded0cc","180","Closed Won","2015-03-12 18:02:27","2015-03-13","100","2015-03-12","2015-04-05","Agency Opportunity","Coppel","Retail","Renewal Business"
"c6a7c780a55a993eb3e35a3075596e2c","Child World's Mr. Kopecký","fc1bffbfa24a97493078bce841a7e7d0","f2e54b7393e2c14755769a655f304b43","70","Closed Won","2015-03-12 22:35:47","2015-03-13","100","2015-03-01","2015-03-31","Direct Opportunity","Ministry of Sound Australia","Media & Entertainment","New Business"
"82cb5d9cf65bf57fa560469721763351","Gallenkamp's Dr. Pichl","012351c205dcbdf4cdac61c51ccd2466","c0ab4fc87174880f2a8cd24ab4063ffc","1577","Prospecting","2015-03-12 22:40:26","2015-06-30","5","2015-07-01","2015-09-30","Agency Opportunity","Proctor and Gamble","CPG","Renewal Business"
"305e240544b54e7130271bca2d0792c3","Oklahoma Tire & Supply Company's Mr. Křikava","9a9af39f230e7f4dc99d2a13d0580859","f2e54b7393e2c14755769a655f304b43","175","Closed Won","2015-03-13 00:16:10","2015-03-17","100","2015-03-01","2015-05-31","Direct Opportunity","Social Family Records","Media & Entertainment","New Business"
"064dc0a590ab2b5f7f49f1ca9a0385ba","Brown Derby's Mrs. Sychrová","012351c205dcbdf4cdac61c51ccd2466","f2e54b7393e2c14755769a655f304b43","788","Proposal","2015-03-16 00:58:35","2015-04-08","25","2015-04-19","2015-05-16","Agency Opportunity","Universal Pictures International","Media & Entertainment","New Business"
"6ccb9b0ccaf2c48efccabdf5c516b670","Pantry Food Stores's Mrs. Koutská","72dbcbaa3b693b46f408fd2b6153a852","f2e54b7393e2c14755769a655f304b43","876","Proposal","2015-03-16 01:01:22","2015-04-12","25","2015-06-28","2015-07-25","Agency Opportunity","Disney","Media & Entertainment","New Business"
"c3277eefd614696a1e4be198b6be0fcc","Forum Cafeterias's Mr. Jakubíček","3105346736c6e2314f44bb9cd9941fcf","f2e54b7393e2c14755769a655f304b43","140","Closed Won","2015-03-13 03:32:46","2015-03-17","100","2015-03-01","2015-03-31","Agency Opportunity","Australian Radio Network","Media & Entertainment","New Business"
"89f6af3c301134f5c688bf88d1353b23","Omni Realty's Mr. Slezák","2e2d4cbf7cd843bd20ef4cd85266e0f6","0719f9b9625b97f8a014cdffbeab01f8","11188","Negotiation/Review","2015-03-13 12:52:54","2015-05-11","50","2015-05-11","2015-08-31","Agency Opportunity","","Food & Beverage","Renewal Business"
"7a6f4368c8f8247296f27a2d914578e5","Hughes & Hatcher's Mr. Procházka","55a8c60c0edef0e27c97d767673111ca","c8379b222b0a1a7fa1e79e963f9fcd6a","88","Closed Won","2015-03-16 14:58:30","2015-03-19","100","2015-03-16","2015-03-29","Agency Opportunity","Because","Media & Entertainment","Renewal Business"
"24d274873bd62276bbd836f42fd1356c","Steinberg's's Mrs. Bendíková","668d8dabc426a5fe3788d4d5b98e8dad","d1dcbe4380cc33058e90654b0f66ffcc","358","Closed Won","2015-03-16 17:26:30","2015-03-24","100","2015-03-20","2015-03-20","Direct Opportunity","Interscope Records","Media & Entertainment","Renewal Business"
"1a0c87e6a65557b6297c61f806508487","Burger Chef's Dr. Sládek","8598c387a355b1d53cfded10f762b871","d1dcbe4380cc33058e90654b0f66ffcc","358","Proposal","2015-03-16 18:50:52","2015-03-27","25","2015-04-13","2015-05-04","Direct Opportunity","Tony Margherita Management","Media & Entertainment","New Business"
"8bf72a1f71170a1d32bb944c2cfd5044","Shoe Pavilion's Mr. Nesvadba","ed51729c36a59396ecbf218cb6224c2e","1c70407c079df3d86c8a4f20e7078da9","157","Closed Won","2015-03-16 20:09:39","2015-03-17","100","2015-03-17","2015-04-14","Direct Opportunity","Universal Music Canada","Media & Entertainment","Renewal Business"
"9e5a7a0f2485b7354e5de506523eea17","Tianguis's Mr. Vilímek","0111bd333502ece7839dcabbb39c2b03","76e6a1534fa167caeb59b67a8bded0cc","320","Closed Won","2015-03-18 15:34:04","2015-03-30","100","2015-03-30","2015-06-28","Agency Opportunity","Danone","Food & Beverage","Renewal Business"
"8a3fcc9a2f72b756156b9be2329208e6","Widdmann's Mr. Šváb","335f2cd50d2340172839d681e66ab07e","76e6a1534fa167caeb59b67a8bded0cc","627","Closed Won","2015-03-18 15:24:26","2015-03-19","100","2015-03-24","2015-05-25","Agency Opportunity","AXE Black","CPG","Renewal Business"
"4961571e6b4bb70f9e2ae2782108130b","EXPO Design Center's Mr. Ryšavý","320882ca190a53dd10359fef21a506ab","f2e54b7393e2c14755769a655f304b43","350","Proposal","2015-03-16 21:51:23","2015-04-08","25","2015-04-12","2015-04-30","Agency Opportunity","Publishers International","Media & Entertainment","New Business"
"ba3d5d7b6f480dfe0fe6052da432c4a9","Thalhimers's Mr. Sýkora","1794a62bfdd90ae2e804be12679835e7","4e5bcf5d1b0a2fe15d471d8720c3a213","350","Proposal","2015-03-18 16:26:27","2015-03-18","25","2015-03-19","2015-03-31","Direct Opportunity","Warner Music International","Media & Entertainment","Renewal Business"
"0ffa1821d5bc52b7e5876727edfb2bcc","Team Designers and Associates's Mr. Vojíř","1794a62bfdd90ae2e804be12679835e7","c8379b222b0a1a7fa1e79e963f9fcd6a","175","Closed Won","2015-03-18 16:27:16","2015-03-19","100","2015-03-19","2015-03-31","Direct Opportunity","Warner Music International","Media & Entertainment","Renewal Business"
"cd04dc198c3151e6be01327ec838cff6","Total Quality's Mr. Herzán","1794a62bfdd90ae2e804be12679835e7","c8379b222b0a1a7fa1e79e963f9fcd6a","175","Closed Won","2015-03-18 16:14:59","2015-03-19","100","2015-03-19","2015-03-31","Direct Opportunity","Warner Music International","Media & Entertainment","Renewal Business"
"272e1327b8f503688130bee9feffd64f","The Royal Canadian Pancake Houses's Mrs. Pecháčková","1794a62bfdd90ae2e804be12679835e7","c8379b222b0a1a7fa1e79e963f9fcd6a","350","Closed Won","2015-03-18 16:40:12","2015-03-19","100","2015-03-19","2015-03-31","Direct Opportunity","Warner Music International","Media & Entertainment","Renewal Business"
"506d361e2b03f432d5ac8e6919c0df30","Solution Answers's Ms. Novotná","9dc698e8820d2782f57702e84a002be1","ff453323a86798a3637badcd32a7c426","0","Proposal","2015-03-18 17:24:33","2015-03-18","25","2015-06-01","2015-06-30","Agency Opportunity","HEB","Retail","New Business"
"7ea70f149020f5e4696e020e84e302ea","Purity Supreme's Mr. Režný","644e3da3b550805dcc131d34fb7649e1","f2e54b7393e2c14755769a655f304b43","473","Proposal","2015-03-17 07:19:40","2015-04-15","25","2015-04-19","2015-05-02","Agency Opportunity","Kellogg's","CPG","New Business"
"d92a7e02a596417b52b9f65421494abc","Delchamps's Mrs. Kudláčková","dba36f5c190fee27bc83272de6471feb","f2e54b7393e2c14755769a655f304b43","175","Closed Won","2015-03-17 12:52:02","2015-03-17","100","2015-03-01","2015-03-31","Direct Opportunity","Sony Music Australia","Media & Entertainment","New Business"
"5cdb5c1d6a5c9cca099f796f04085421","Purity's Mr. Jíša","c2e32d5f99915a8058dd540df70073cb","1c70407c079df3d86c8a4f20e7078da9","224","Closed Won","2015-03-18 23:38:50","2015-03-24","100","2015-03-23","2015-04-06","Direct Opportunity","RCA Records","Media & Entertainment","Renewal Business"
"21420d479fbc05949ee65d5013d4ff27","Gas Depot's Ms. Paterová","e64b9b2565a79ca5663e5092ace21331","1b103f9b2812bf7659d06b9d358e58b2","13425","Proposal","2015-03-17 17:30:23","2015-04-20","25","2015-04-20","2015-07-26","Direct Opportunity","Rhapsody America","Media & Entertainment","New Business"
"80cb65c0f7f04fc9ef3b245549f9b75d","Happy Family's Mr. Šebek","dc9d92cb487b98684b441f3013a05815","c8379b222b0a1a7fa1e79e963f9fcd6a","104","Closed Won","2015-03-17 20:41:53","2015-03-19","100","2015-03-18","2015-05-04","Direct Opportunity","Universal Music","Media & Entertainment","Renewal Business"
"230d2d3b9182fe688e1bb4359b09f36a","Sports Unlimited's Mrs. Šenkyříková","c320d3c54c8e425a73c9d6bd83db9c2b","c8379b222b0a1a7fa1e79e963f9fcd6a","59","Closed Won","2015-03-17 20:32:06","2015-03-30","100","2015-03-17","2015-03-22","Agency Opportunity","Virgin EMI","Media & Entertainment","Renewal Business"
"733988d183e03270f73444996cd79f09","Peaches's Mr. Kratochvíl","c320d3c54c8e425a73c9d6bd83db9c2b","c8379b222b0a1a7fa1e79e963f9fcd6a","88","Closed Won","2015-03-17 20:53:22","2015-03-19","100","2015-03-17","2015-03-21","Agency Opportunity","Island","Media & Entertainment","Renewal Business"
"8b1328b74323cfff6757aa687c781996","Licorice Pizza's Mrs. Škardová","4f515945ea407782887e61ad3b78f731","76e6a1534fa167caeb59b67a8bded0cc","107","Closed Won","2015-03-17 21:26:50","2015-03-30","100","2015-03-17","2015-03-31","Agency Opportunity","GM","Automotive","Renewal Business"
"6bccc4b9caf9d426160c148d9aee8211","Team Designers and Associates's Mr. Lipovský","59ba10b4541f6d728c97ccb2db8c5fac","c8379b222b0a1a7fa1e79e963f9fcd6a","147","Closed Won","2015-03-17 21:34:51","2015-03-19","100","2015-03-20","2015-03-28","Agency Opportunity","Atlantic","Media & Entertainment","Renewal Business"
"9270afa60db093374d1d6eaae52f4cac","Bombay Company's Mr. Lehký","8c4e0d2f1d36d418f8c92f66cad8cda1","d1dcbe4380cc33058e90654b0f66ffcc","0","Shazam Approvals","2015-03-19 22:28:59","2015-03-19","90","2015-03-19","2015-03-27","Direct Opportunity","Universal Republic Records","Media & Entertainment","Renewal Business"
"209426862527b7317105bb64d0991add","Luria's's Mr. Kovář","1e96f6a1a16e173914d342a34d70cbf2","d1dcbe4380cc33058e90654b0f66ffcc","22","Closed Won","2015-03-19 23:15:39","2015-03-26","100","2015-03-30","2015-04-13","Direct Opportunity","Roadrunner Records","Media & Entertainment","New Business"
"4d8f162c46b47eed583b607f2caa55ad","Courtesy Hardware Store's Mr. Kučera","f22e256432c3227acd669d8b956f58d6","f2e54b7393e2c14755769a655f304b43","98","Closed Won","2015-03-19 23:23:04","2015-03-23","100","2015-04-10","2015-04-11","Agency Opportunity","Australian Government","Government","New Business"
"b556541a57c0f6102e275e964f6d9455","Sun Television and Appliances's Mr. Zemánek","f22e256432c3227acd669d8b956f58d6","f2e54b7393e2c14755769a655f304b43","410","Closed Won","2015-03-20 06:21:44","2015-03-23","100","2015-05-01","2015-06-30","Agency Opportunity","InMobi Australia","Media & Entertainment","New Business"
"dde0add5d465930ef17a7a0a60ff8d11","Laura Ashley Mother & Child's Ms. Krejčová","e8e4314ffb552143b8a256d97b3c465d","f2e54b7393e2c14755769a655f304b43","350","Proposal","2015-03-20 06:46:38","2015-03-31","25","2015-04-01","2015-04-30","Direct Opportunity","Google Australia","Ad Network","New Business"
"ee3cd192910b53a4a3f4fe307a0e4344","Just For Fun's Mr. Bednář","953becfc09b9ccc45f66d518c2af172b","f2e54b7393e2c14755769a655f304b43","946","Proposal","2015-03-20 06:41:26","2015-05-27","25","2015-06-01","2015-06-30","Agency Opportunity","Bupa","Insurance","New Business"
"4b4b51a1a55dcbb4b29e3a2e32788bb3","Little Folk Shops's Mr. Kadlec","c320d3c54c8e425a73c9d6bd83db9c2b","c8379b222b0a1a7fa1e79e963f9fcd6a","88","In Contract","2015-03-20 12:28:03","2015-03-20","99","2015-03-19","2015-03-23","Agency Opportunity","kendrik lamar","Media & Entertainment","Renewal Business"
"e9422f0917d2b7f4464a0c4e44251922","Maloley's Finer Foods's Ms. Vacková","59ba10b4541f6d728c97ccb2db8c5fac","c8379b222b0a1a7fa1e79e963f9fcd6a","93","Closed Won","2015-03-20 15:52:43","2015-03-30","100","2015-03-20","2015-04-10","Agency Opportunity","Rae Morris","Media & Entertainment","Renewal Business"
"47ac6c96b83957fab9b44c6092bbd9e7","Budget Power's Mr. Holásek","6b770332e8bc76b86dea8d95ebb1e4c3","ff453323a86798a3637badcd32a7c426","2238","Proposal","2015-03-20 17:26:32","2015-03-20","25","2015-09-01","2015-10-31","Agency Opportunity","Chuck E Cheese","Food & Beverage","New Business"
"3927e0c734124f52e4abfd80fcba15fb","Brown Derby's Mr. Steiner","f1f1e5dd2eaf4d6e975e67047f9aa4be","ff453323a86798a3637badcd32a7c426","1119","Proposal","2015-03-20 17:29:25","2015-03-20","25","2015-04-01","2015-04-30","Agency Opportunity","State Farm","Insurance","New Business"
